tweet_id,cleaned_text,airline_sentiment
570026470741032961,take sit someone schedule bueno are jfknot sre make thy hold plane,negative
570025681062633472,dinner call hon service would expect class,neutral
570025428095770624,upgrade class inquire red wine sauvignon blanc amp pronounce one could describe,neutral
570024324666564610,watch bag abandon depart gate watch min owner return min report,negative
570022265343123456,everything sort thank help excite get home tonight,positive
570021871577477120,mistake multibillion dollar company,negative
570021795123699712,would take long credit card company say card charge yet take day,negative
570021682569555968,delay money,negative
570021599392329728,get flight next day credit guy multimillion dollar company give back credit,negative
570021329065394176,send tweet cover social medium complaint send message way resolve,negative
570021225323298816,joke mail receipt yet mail payment fly hand right,negative
570021054015541248,could wrong,negative
570020117284724737,keep good work get destination safe time today,positive
570019099268358144,anyone make well effort retain customer easy fix want travel,negative
570018532727103489,btr train gate agts frequent flyer amp nvr issue wmy bag day force gate check priority boarding,negative
570018285544206337,misplace bag ago tell lose stuff,negative
570017905879986176,cancel flightle two flight miami nashville yesterday could get flight day,negative
570017867342725121,lose piece bag deliver hour lie deliver still refund never,negative
570017634495787009,improve envoy performance trip ord delay hour envoy could drive fast,negative
570017101097934849,two cancel flightle lga flight take look like new carrier,negative
570016890996666368,lady abq great service among several cancel flightlation,positive
570016770708283392,way get minute wait book flight,negative
570016517829623808,provide guidance work resolve issue,neutral
570015876902232064,reallythey close gate instead ofi get wudda put ktn like ask wudda make,negative
570015527961272321,try change flight via dfw tomorrow get thru phone long wait cut help please,negative
570015432750399488,thank follow finally work finger cross new flight work,positive
570015279654293505,stick tarmac clt gate open hope miss connection,negative
570014637397295104,wait hold two hour call really unreliable,negative
570014602903339008,board today watch report unfold twitter still proud,positive
570014299625787392,delay rebooke flight,negative
570013289188630529,several miss communication able get ord home yet sure get due error,negative
570013116857237505,hang new,neutral
570011304221667328,hey mistake make flight booking problem call reservation keep getting hang advise,negative
570011216313131008,email aadvantage status match still wait wait move help,negative
570010327036735488,ill try great week receive,negative
570009856851222529,pillow blanket flight home people bad thing hair,negative
570009228867293185,go nightmare guy yesterday zero response tweet last send,negative
570009017625526273,try site amp allow reason allow board morning try diff airline work trip,negative
570009008817500160,buy plane ticket month ago still receive flight info ticket email come,negative
570008958691364864,dca baggage claim employee realize please thank apology long way,negative
570008661885526016,    take cost flight bank account get refund week loyal customer,negative
570008179280646146,take day work drive hour round trip rescue daughter student laguardia thank,negative
570007852724699136,airline ridiculous,negative
570007830083854338,group minor child break group still miami delta much well customer service,negative
570007324380631040,way get record flight take,neutral
570006834674835456,thank response get resolve counter,positive
